customer_id,asset_type,allocation_percent,value,risk_score,age_group,risk_category
CUST_00432,Bonds,37.0,85442.78,9.6,31-45,Very High
CUST_00432,Real Estate,28.67,71437.12,7.28,60+,High
CUST_00432,Commodities,10.3,56584.97,6.13,18-30,High
CUST_00433,Stocks,13.84,46872.99,3.78,60+,Medium
CUST_00433,Bonds,8.04,78940.43,6.53,18-30,High
CUST_00433,Real Estate,14.57,63374.22,3.25,18-30,Medium
CUST_00433,Commodities,63.56,76168.32,5.51,31-45,Medium
CUST_00434,Stocks,30.74,40603.3,5.91,46-60,Medium
CUST_00434,Bonds,6.05,69315.61,5.99,60+,Medium
CUST_00434,Real Estate,37.92,23234.07,4.2,31-45,Medium
CUST_00434,Commodities,25.29,88288.58,5.18,60+,Medium
CUST_00435,Stocks,6.36,6021.98,5.95,31-45,Medium
CUST_00435,Bonds,29.77,95018.19,9.31,60+,Very High
CUST_00435,Real Estate,35.96,6809.61,6.3,31-45,High
CUST_00435,Commodities,27.91,38728.87,8.5,60+,Very High
CUST_00436,Stocks,10.22,11049.77,5.64,18-30,Medium
CUST_00436,Bonds,18.06,6527.5,5.82,46-60,Medium
CUST_00436,Real Estate,22.05,21228.25,4.28,46-60,Medium
CUST_00436,Commodities,49.67,11185.09,8.58,60+,Very High
CUST_00437,Stocks,25.83,8832.99,5.72,18-30,Medium
CUST_00437,Bonds,34.07,68134.43,6.78,60+,High
CUST_00437,Real Estate,21.48,57597.7,8.03,60+,Very High
CUST_00437,Commodities,18.63,6472.72,7.41,46-60,High
CUST_00438,Stocks,36.07,1831.02,1.22,18-30,Low
CUST_00438,Bonds,13.83,68098.2,9.54,18-30,Very High
CUST_00438,Real Estate,38.66,74727.47,7.75,60+,High
CUST_00438,Commodities,11.44,41647.49,5.79,31-45,Medium
CUST_00439,Stocks,20.28,25129.75,6.41,60+,High
CUST_00439,Bonds,14.44,80120.95,8.08,60+,Very High
CUST_00439,Real Estate,30.66,51995.88,4.23,31-45,Medium
CUST_00439,Commodities,34.61,72567.24,6.22,31-45,High
CUST_00440,Stocks,23.53,29393.27,8.52,18-30,Very High
CUST_00440,Bonds,32.49,99410.02,9.76,60+,Very High
CUST_00440,Real Estate,28.81,6027.34,1.4,60+,Low
CUST_00440,Commodities,15.18,40516.66,6.16,60+,High
CUST_00441,Stocks,39.63,21245.05,3.6,60+,Medium
CUST_00441,Bonds,22.08,40953.76,3.22,60+,Medium
CUST_00441,Real Estate,18.32,68285.62,8.04,18-30,Very High
CUST_00441,Commodities,19.97,59848.8,2.16,31-45,Low
CUST_00442,Stocks,35.17,46499.31,7.69,46-60,High
CUST_00442,Bonds,6.51,10521.39,3.05,46-60,Medium
CUST_00442,Real Estate,30.8,31204.65,9.9,46-60,Very High
CUST_00442,Commodities,27.52,4419.71,4.82,46-60,Medium
CUST_00443,Stocks,9.4,32537.71,1.22,18-30,Low
CUST_00443,Bonds,25.93,96698.43,1.16,60+,Low
CUST_00443,Real Estate,27.02,19959.68,6.11,31-45,High
CUST_00443,Commodities,37.64,73823.63,9.7,46-60,Very High
CUST_00444,Stocks,8.81,75870.78,5.72,46-60,Medium
CUST_00444,Bonds,6.72,99614.39,3.08,18-30,Medium
CUST_00444,Real Estate,33.59,66025.28,6.54,46-60,High
CUST_00444,Commodities,50.88,18642.32,4.73,46-60,Medium
CUST_00445,Stocks,9.06,27167.1,8.39,46-60,Very High
CUST_00445,Bonds,20.78,23377.14,2.79,18-30,Low
CUST_00445,Real Estate,14.2,67648.48,3.58,31-45,Medium
CUST_00445,Commodities,55.96,43948.42,2.94,31-45,Low
CUST_00446,Stocks,33.46,25343.68,3.88,18-30,Medium
CUST_00446,Bonds,10.84,81951.81,9.1,60+,Very High
CUST_00446,Real Estate,13.45,50104.51,9.53,46-60,Very High
CUST_00446,Commodities,42.25,45221.33,8.79,18-30,Very High
CUST_00447,Stocks,21.99,74047.02,7.68,60+,High
CUST_00447,Bonds,38.92,61312.54,7.22,31-45,High
CUST_00447,Real Estate,17.68,35256.32,2.04,60+,Low
CUST_00447,Commodities,21.41,15194.71,7.39,60+,High
CUST_00448,Stocks,24.78,80270.47,5.38,46-60,Medium
CUST_00448,Bonds,37.49,28013.04,2.35,18-30,Low
CUST_00448,Real Estate,16.34,30732.99,1.58,18-30,Low
CUST_00448,Commodities,21.4,8416.43,7.6,31-45,High
CUST_00449,Stocks,34.15,46131.77,3.0,46-60,Low
CUST_00449,Bonds,35.82,33163.33,8.0,46-60,High
CUST_00449,Real Estate,6.28,13108.38,6.55,60+,High
CUST_00449,Commodities,23.75,6461.65,2.02,60+,Low
CUST_00450,Stocks,27.48,13108.23,3.96,31-45,Medium
CUST_00450,Bonds,16.34,87020.45,8.62,18-30,Very High
CUST_00450,Real Estate,20.64,85531.72,9.2,46-60,Very High
CUST_00450,Commodities,35.54,70915.55,7.19,18-30,High
CUST_00451,Stocks,14.84,88446.92,3.11,46-60,Medium
CUST_00451,Bonds,34.09,50390.14,6.6,18-30,High
CUST_00451,Real Estate,22.78,93436.19,6.77,46-60,High
CUST_00451,Commodities,28.29,28915.53,4.43,46-60,Medium
CUST_00452,Stocks,34.01,15905.23,2.28,60+,Low
CUST_00452,Bonds,17.7,58444.05,1.17,46-60,Low
CUST_00452,Real Estate,8.89,8617.56,2.48,31-45,Low
CUST_00452,Commodities,39.4,67681.49,3.3,18-30,Medium
CUST_00453,Stocks,17.85,98397.7,5.17,60+,Medium
CUST_00453,Bonds,34.88,45071.19,1.4,60+,Low
CUST_00453,Real Estate,30.81,61357.02,7.71,46-60,High
CUST_00453,Commodities,16.47,84145.79,3.91,18-30,Medium
CUST_00454,Stocks,26.21,3387.03,1.06,46-60,Low
CUST_00454,Bonds,6.51,22270.56,6.8,31-45,High
CUST_00454,Real Estate,8.05,51081.17,2.33,60+,Low
CUST_00454,Commodities,59.23,17937.8,2.84,46-60,Low
CUST_00455,Stocks,31.95,7625.74,5.69,18-30,Medium
CUST_00455,Bonds,8.4,40494.28,4.15,18-30,Medium
CUST_00455,Real Estate,39.8,26537.76,1.93,18-30,Low
CUST_00455,Commodities,19.85,64042.58,4.12,46-60,Medium
CUST_00456,Stocks,19.39,39256.81,2.36,31-45,Low
CUST_00456,Bonds,8.51,29416.73,2.68,18-30,Low
CUST_00456,Real Estate,12.16,73551.95,9.31,46-60,Very High
CUST_00456,Commodities,59.95,99864.92,1.9,60+,Low
CUST_00457,Stocks,28.1,20299.01,5.72,31-45,Medium
CUST_00457,Bonds,18.72,77799.59,9.48,60+,Very High
CUST_00457,Real Estate,17.01,74218.79,1.73,60+,Low
CUST_00457,Commodities,36.17,40977.51,7.96,18-30,High
CUST_00458,Stocks,6.96,11971.6,7.82,31-45,High
CUST_00458,Bonds,30.38,32727.72,3.26,18-30,Medium
CUST_00458,Real Estate,36.5,22944.23,8.99,60+,Very High
CUST_00458,Commodities,26.17,45638.22,4.57,46-60,Medium
CUST_00459,Stocks,21.65,1933.79,5.26,31-45,Medium
CUST_00459,Bonds,36.95,73132.98,7.72,46-60,High
CUST_00459,Real Estate,28.43,37960.48,6.46,60+,High
CUST_00459,Commodities,12.98,48911.86,7.39,46-60,High
CUST_00460,Stocks,5.8,91639.44,9.26,60+,Very High
CUST_00460,Bonds,29.63,27099.12,4.1,18-30,Medium
CUST_00460,Real Estate,25.63,2927.26,7.16,46-60,High
CUST_00460,Commodities,38.95,8446.32,5.92,46-60,Medium
CUST_00461,Stocks,6.43,72971.03,5.38,46-60,Medium
CUST_00461,Bonds,39.28,25009.2,9.01,46-60,Very High
CUST_00461,Real Estate,35.32,88801.14,2.35,60+,Low
CUST_00461,Commodities,18.96,44349.42,2.23,60+,Low
CUST_00462,Stocks,7.47,26576.2,3.41,31-45,Medium
CUST_00462,Bonds,10.07,6978.16,9.41,31-45,Very High
CUST_00462,Real Estate,12.29,46059.15,4.89,31-45,Medium
CUST_00462,Commodities,70.16,70993.72,6.21,31-45,High
CUST_00463,Stocks,39.43,41538.87,6.6,46-60,High
CUST_00463,Bonds,5.85,22104.38,8.77,18-30,Very High
CUST_00463,Real Estate,38.44,77267.13,4.95,60+,Medium
CUST_00463,Commodities,16.27,25875.46,8.81,60+,Very High
CUST_00464,Stocks,37.07,4620.6,7.56,31-45,High
CUST_00464,Bonds,21.89,21126.93,2.0,31-45,Low
CUST_00464,Real Estate,7.74,72844.77,9.71,60+,Very High
CUST_00464,Commodities,33.3,47420.22,1.54,18-30,Low
CUST_00465,Stocks,20.45,32460.77,6.95,18-30,High
CUST_00465,Bonds,30.45,61077.94,6.94,46-60,High
CUST_00465,Real Estate,7.6,3326.78,9.44,46-60,Very High
CUST_00465,Commodities,41.49,69318.63,2.53,60+,Low
CUST_00466,Stocks,20.3,30716.2,1.26,31-45,Low
CUST_00466,Bonds,36.03,52249.95,5.26,60+,Medium
CUST_00466,Real Estate,25.18,50726.85,4.99,18-30,Medium
CUST_00466,Commodities,18.5,75957.61,1.95,60+,Low
CUST_00467,Stocks,24.02,96096.56,2.63,60+,Low
CUST_00467,Bonds,5.4,51276.68,2.3,46-60,Low
CUST_00467,Real Estate,28.18,18297.5,9.83,60+,Very High
CUST_00467,Commodities,42.39,87130.99,7.71,46-60,High
CUST_00468,Stocks,24.62,81094.46,3.77,18-30,Medium
CUST_00468,Bonds,16.35,40594.71,8.54,18-30,Very High
CUST_00468,Real Estate,23.32,27242.24,4.04,18-30,Medium
CUST_00468,Commodities,35.72,96678.87,6.92,31-45,High
CUST_00469,Stocks,17.78,15859.92,3.34,46-60,Medium
CUST_00469,Bonds,37.33,6753.23,8.19,60+,Very High
CUST_00469,Real Estate,12.42,25968.63,3.29,46-60,Medium
CUST_00469,Commodities,32.48,36056.14,2.81,60+,Low
CUST_00470,Stocks,39.76,66422.14,4.51,60+,Medium
CUST_00470,Bonds,8.36,38068.2,5.54,46-60,Medium
CUST_00470,Real Estate,13.34,55758.3,1.25,31-45,Low
CUST_00470,Commodities,38.55,15496.28,9.85,31-45,Very High
CUST_00471,Stocks,18.38,57646.32,9.63,60+,Very High
CUST_00471,Bonds,31.13,33284.63,1.23,31-45,Low
CUST_00471,Real Estate,34.63,5085.99,1.04,60+,Low
CUST_00471,Commodities,15.85,39337.63,9.62,18-30,Very High
CUST_00472,Stocks,39.31,29600.52,2.39,31-45,Low
CUST_00472,Bonds,35.06,75065.54,8.15,18-30,Very High
CUST_00472,Real Estate,6.55,74995.79,9.59,31-45,Very High
CUST_00472,Commodities,19.08,44174.37,9.72,31-45,Very High
CUST_00473,Stocks,29.13,68226.53,9.12,31-45,Very High
CUST_00473,Bonds,17.18,14037.47,9.91,60+,Very High
CUST_00473,Real Estate,20.36,73671.36,6.12,60+,High
CUST_00473,Commodities,33.33,88755.43,7.1,31-45,High
CUST_00474,Stocks,10.41,54511.61,7.9,18-30,High
CUST_00474,Bonds,26.52,2106.54,2.06,60+,Low
CUST_00474,Real Estate,36.14,69896.37,6.45,18-30,High
CUST_00474,Commodities,26.92,84014.01,9.22,60+,Very High
CUST_00475,Stocks,30.98,6097.08,5.83,46-60,Medium
CUST_00475,Bonds,23.05,31395.27,4.65,18-30,Medium
CUST_00475,Real Estate,21.63,32963.8,4.15,18-30,Medium
CUST_00475,Commodities,24.34,31530.34,9.62,31-45,Very High
CUST_00476,Stocks,19.65,55862.47,3.51,18-30,Medium
CUST_00476,Bonds,27.34,42748.14,8.34,60+,Very High
CUST_00476,Real Estate,16.24,91802.51,9.24,46-60,Very High
CUST_00476,Commodities,36.77,15080.45,2.5,60+,Low
CUST_00477,Stocks,28.84,32163.01,7.15,46-60,High
CUST_00477,Bonds,26.95,38792.81,8.04,18-30,Very High
CUST_00477,Real Estate,8.24,54930.21,4.43,60+,Medium
CUST_00477,Commodities,35.97,87267.29,4.2,18-30,Medium
CUST_00478,Stocks,36.01,87144.0,3.03,60+,Medium
CUST_00478,Bonds,22.09,45959.67,3.23,31-45,Medium
CUST_00478,Real Estate,7.65,1392.02,6.9,31-45,High
CUST_00478,Commodities,34.25,2242.06,6.54,18-30,High
CUST_00479,Stocks,8.53,47464.56,8.25,18-30,Very High
CUST_00479,Bonds,33.97,98674.39,3.18,46-60,Medium
CUST_00479,Real Estate,38.92,1194.38,2.0,31-45,Low
CUST_00479,Commodities,18.59,31147.26,2.96,18-30,Low
CUST_00480,Stocks,12.86,27237.98,5.68,46-60,Medium
CUST_00480,Bonds,5.12,64957.15,4.73,46-60,Medium
CUST_00480,Real Estate,19.44,63744.14,9.7,18-30,Very High
CUST_00480,Commodities,62.58,22985.24,7.99,60+,High
CUST_00481,Stocks,19.85,49058.74,9.16,46-60,Very High
CUST_00481,Bonds,17.04,90640.42,5.38,31-45,Medium
CUST_00481,Real Estate,26.32,59677.29,5.99,18-30,Medium
CUST_00481,Commodities,36.78,95967.38,6.29,18-30,High
CUST_00482,Stocks,37.67,53328.25,5.55,60+,Medium
CUST_00482,Bonds,30.69,89292.95,3.29,46-60,Medium
CUST_00482,Real Estate,18.43,36297.64,3.82,31-45,Medium
CUST_00482,Commodities,13.22,5328.18,5.33,46-60,Medium
CUST_00483,Stocks,26.4,85931.31,3.84,46-60,Medium
CUST_00483,Bonds,35.62,71213.8,1.55,31-45,Low
CUST_00483,Real Estate,22.43,82323.68,4.42,31-45,Medium
CUST_00483,Commodities,15.55,31456.47,8.87,46-60,Very High
CUST_00484,Stocks,16.18,94601.1,7.2,31-45,High
CUST_00484,Bonds,6.78,19297.49,5.24,60+,Medium
CUST_00484,Real Estate,28.65,98202.29,8.6,31-45,Very High
CUST_00484,Commodities,48.39,66206.31,9.9,18-30,Very High
CUST_00485,Stocks,32.61,71813.5,1.01,46-60,Low
CUST_00485,Bonds,7.54,77549.57,5.01,18-30,Medium
CUST_00485,Real Estate,5.27,50425.75,6.47,18-30,High
CUST_00485,Commodities,54.58,48565.06,6.97,60+,High
CUST_00486,Stocks,26.59,41918.33,3.43,31-45,Medium
CUST_00486,Bonds,7.08,75115.39,8.68,31-45,Very High
CUST_00486,Real Estate,33.4,63607.93,9.58,46-60,Very High
CUST_00486,Commodities,32.94,86147.22,4.04,31-45,Medium
CUST_00487,Stocks,18.67,12117.59,8.78,31-45,Very High
CUST_00487,Bonds,32.77,52486.52,1.99,60+,Low
CUST_00487,Real Estate,16.39,45767.89,6.04,60+,High
CUST_00487,Commodities,32.17,33650.42,1.09,31-45,Low
CUST_00488,Stocks,20.84,75130.77,5.08,18-30,Medium
CUST_00488,Bonds,35.9,76152.8,9.48,31-45,Very High
CUST_00488,Real Estate,12.02,56567.0,6.36,31-45,High
CUST_00488,Commodities,31.25,51454.62,8.62,60+,Very High
CUST_00489,Stocks,31.92,49559.59,1.65,31-45,Low
CUST_00489,Bonds,5.2,81645.67,7.94,31-45,High
CUST_00489,Real Estate,30.37,35582.97,8.76,46-60,Very High
CUST_00489,Commodities,32.51,17274.65,6.49,31-45,High
CUST_00490,Stocks,7.99,51561.11,8.45,60+,Very High
CUST_00490,Bonds,20.12,85997.73,9.18,46-60,Very High
CUST_00490,Real Estate,28.42,27994.43,2.02,60+,Low
CUST_00490,Commodities,43.47,32587.67,8.78,31-45,Very High
CUST_00491,Stocks,19.96,20253.1,9.71,31-45,Very High
CUST_00491,Bonds,10.64,98787.61,9.69,18-30,Very High
CUST_00491,Real Estate,11.74,73393.7,7.55,18-30,High
CUST_00491,Commodities,57.67,82332.91,6.71,60+,High
CUST_00492,Stocks,28.96,58933.99,9.78,60+,Very High
CUST_00492,Bonds,25.08,48191.24,8.89,46-60,Very High
CUST_00492,Real Estate,30.55,6651.99,6.84,46-60,High
CUST_00492,Commodities,15.42,30395.66,1.08,31-45,Low
CUST_00493,Stocks,14.87,39053.13,1.21,31-45,Low
CUST_00493,Bonds,6.03,39007.88,1.33,60+,Low
CUST_00493,Real Estate,38.62,69319.87,6.22,31-45,High
CUST_00493,Commodities,40.48,77298.61,6.5,46-60,High
CUST_00494,Stocks,33.03,2562.7,9.09,46-60,Very High
CUST_00494,Bonds,24.53,74762.23,6.86,60+,High
CUST_00494,Real Estate,8.48,25538.25,2.62,31-45,Low
CUST_00494,Commodities,33.96,14405.64,9.11,18-30,Very High
CUST_00495,Stocks,28.7,27025.88,4.54,18-30,Medium
CUST_00495,Bonds,20.34,1277.41,8.49,60+,Very High
CUST_00495,Real Estate,29.22,12574.99,9.39,18-30,Very High
CUST_00495,Commodities,21.73,37839.79,3.4,46-60,Medium
CUST_00496,Stocks,7.01,23768.69,1.58,31-45,Low
CUST_00496,Bonds,29.41,79692.02,2.38,60+,Low
CUST_00496,Real Estate,17.46,20331.93,2.56,60+,Low
CUST_00496,Commodities,46.13,65658.18,2.18,31-45,Low
CUST_00497,Stocks,8.54,92651.12,9.48,31-45,Very High
CUST_00497,Bonds,21.65,15750.18,6.1,18-30,High
CUST_00497,Real Estate,15.63,9586.23,7.82,18-30,High
CUST_00497,Commodities,54.18,98629.14,2.03,18-30,Low
CUST_00498,Stocks,22.59,87462.01,3.34,31-45,Medium
CUST_00498,Bonds,8.44,91412.81,2.79,31-45,Low
CUST_00498,Real Estate,14.76,86075.32,3.46,46-60,Medium
CUST_00498,Commodities,54.2,20149.59,2.04,31-45,Low
CUST_00499,Stocks,22.67,93466.34,5.87,31-45,Medium
CUST_00499,Bonds,23.03,54669.11,7.19,31-45,High
CUST_00499,Real Estate,17.91,92664.87,2.82,31-45,Low
CUST_00499,Commodities,36.4,22475.08,1.71,18-30,Low
CUST_00500,Stocks,32.66,20796.48,4.78,46-60,Medium
CUST_00500,Bonds,16.55,81998.57,2.25,31-45,Low
CUST_00500,Real Estate,16.11,3553.16,8.27,18-30,Very High
CUST_00500,Commodities,34.67,20177.6,6.82,31-45,High
